318,rec.sport.baseball
319,talk.politics.guns
320,comp.os.ms-windows.misc
321,rec.sport.baseball
322,sci.electronics
323,comp.os.ms-windows.misc
324,comp.os.ms-windows.misc
325,comp.os.ms-windows.misc
326,rec.sport.baseball
327,rec.sport.baseball
328,sci.electronics
329,comp.os.ms-windows.misc
330,comp.os.ms-windows.misc
331,sci.electronics
332,talk.politics.guns
333,rec.sport.baseball
334,talk.politics.guns
335,rec.sport.baseball
336,comp.os.ms-windows.misc
337,comp.os.ms-windows.misc
338,talk.politics.guns
339,sci.electronics
340,talk.politics.guns
341,rec.sport.baseball
342,comp.os.ms-windows.misc
343,rec.sport.baseball
344,comp.os.ms-windows.misc
345,sci.electronics
346,alt.atheism
347,sci.electronics
348,talk.politics.guns
349,comp.os.ms-windows.misc
350,sci.electronics
351,talk.politics.guns
352,sci.electronics
353,sci.electronics
354,talk.politics.guns
355,comp.os.ms-windows.misc
356,sci.electronics
357,alt.atheism
358,comp.os.ms-windows.misc
359,sci.electronics
360,comp.os.ms-windows.misc
361,talk.politics.guns
362,comp.os.ms-windows.misc
363,talk.politics.guns
364,sci.electronics
365,talk.politics.guns
366,rec.sport.baseball
367,comp.os.ms-windows.misc
368,sci.electronics
369,alt.atheism
370,talk.politics.guns
371,talk.politics.guns
372,alt.atheism
373,comp.os.ms-windows.misc
374,sci.electronics
375,sci.electronics
376,rec.sport.baseball
377,talk.politics.guns
378,talk.politics.guns
379,alt.atheism
380,comp.os.ms-windows.misc
381,rec.sport.baseball
382,comp.os.ms-windows.misc
383,comp.os.ms-windows.misc
384,sci.electronics
385,rec.sport.baseball
386,comp.os.ms-windows.misc
387,sci.electronics
388,rec.sport.baseball
389,talk.politics.guns
390,rec.sport.baseball
391,talk.politics.guns
392,sci.electronics
393,comp.os.ms-windows.misc
394,alt.atheism
395,comp.os.ms-windows.misc
396,sci.electronics
397,comp.os.ms-windows.misc
398,rec.sport.baseball
399,alt.atheism
400,talk.politics.guns
401,comp.os.ms-windows.misc
402,talk.politics.guns
403,rec.sport.baseball
404,comp.os.ms-windows.misc
405,sci.electronics
406,sci.electronics
407,talk.politics.guns
408,talk.politics.guns
409,alt.atheism
410,comp.os.ms-windows.misc
411,talk.politics.guns
412,alt.atheism
413,comp.os.ms-windows.misc
414,alt.atheism
415,comp.os.ms-windows.misc
416,rec.sport.baseball
417,talk.politics.guns
418,comp.os.ms-windows.misc
419,rec.sport.baseball
420,rec.sport.baseball
421,comp.os.ms-windows.misc
422,comp.os.ms-windows.misc
423,rec.sport.baseball
424,sci.electronics
425,comp.os.ms-windows.misc
426,sci.electronics
427,talk.politics.guns
428,alt.atheism
429,sci.electronics
430,sci.electronics
431,comp.os.ms-windows.misc
432,sci.electronics
433,rec.sport.baseball
434,sci.electronics
435,rec.sport.baseball
436,rec.sport.baseball
437,alt.atheism
438,talk.politics.guns
439,comp.os.ms-windows.misc
440,rec.sport.baseball
441,sci.electronics
442,sci.electronics
443,sci.electronics
444,rec.sport.baseball
445,comp.os.ms-windows.misc
446,sci.electronics
447,talk.politics.guns
448,rec.sport.baseball
449,talk.politics.guns
450,comp.os.ms-windows.misc
451,sci.electronics
452,rec.sport.baseball
453,alt.atheism
454,rec.sport.baseball
455,sci.electronics
456,alt.atheism
457,talk.politics.guns
458,comp.os.ms-windows.misc
459,talk.politics.guns
460,sci.electronics
461,rec.sport.baseball
462,alt.atheism
463,comp.os.ms-windows.misc
464,comp.os.ms-windows.misc
465,comp.os.ms-windows.misc
466,sci.electronics
467,rec.sport.baseball
468,rec.sport.baseball
469,comp.os.ms-windows.misc
470,talk.politics.guns
471,rec.sport.baseball
472,alt.atheism
473,talk.politics.guns
474,talk.politics.guns
475,talk.politics.guns
476,sci.electronics
477,rec.sport.baseball
478,comp.os.ms-windows.misc
479,talk.politics.guns
480,talk.politics.guns
481,alt.atheism
482,sci.electronics
483,sci.electronics
484,rec.sport.baseball
485,alt.atheism
486,rec.sport.baseball
487,talk.politics.guns
488,rec.sport.baseball
489,rec.sport.baseball
490,alt.atheism
491,sci.electronics
492,talk.politics.guns
493,talk.politics.guns
494,sci.electronics
495,rec.sport.baseball
496,talk.politics.guns
497,comp.os.ms-windows.misc
498,talk.politics.guns
499,alt.atheism
500,comp.os.ms-windows.misc
501,sci.electronics
502,rec.sport.baseball
503,rec.sport.baseball
504,sci.electronics
505,talk.politics.guns
506,talk.politics.guns
507,sci.electronics
508,sci.electronics
509,sci.electronics
510,alt.atheism
511,sci.electronics
512,talk.politics.guns
513,sci.electronics
514,sci.electronics
515,rec.sport.baseball
516,talk.politics.guns
517,sci.electronics
518,comp.os.ms-windows.misc
519,rec.sport.baseball
520,alt.atheism
521,comp.os.ms-windows.misc
522,talk.politics.guns
523,talk.politics.guns
524,talk.politics.guns
525,talk.politics.guns
526,rec.sport.baseball
527,talk.politics.guns
528,sci.electronics
529,talk.politics.guns
530,sci.electronics
531,sci.electronics
532,comp.os.ms-windows.misc
533,sci.electronics
534,rec.sport.baseball
535,rec.sport.baseball
536,talk.politics.guns
537,sci.electronics
538,talk.politics.guns
539,sci.electronics
540,rec.sport.baseball
541,comp.os.ms-windows.misc
542,rec.sport.baseball
543,sci.electronics
544,alt.atheism
545,talk.politics.guns
546,rec.sport.baseball
547,talk.politics.guns
548,comp.os.ms-windows.misc
549,sci.electronics
550,comp.os.ms-windows.misc
551,talk.politics.guns
552,comp.os.ms-windows.misc
553,alt.atheism
554,talk.politics.guns
555,sci.electronics
556,sci.electronics
557,rec.sport.baseball
558,talk.politics.guns
559,rec.sport.baseball
560,talk.politics.guns
561,sci.electronics
562,rec.sport.baseball
563,talk.politics.guns
564,alt.atheism
565,sci.electronics
566,comp.os.ms-windows.misc
567,alt.atheism
568,comp.os.ms-windows.misc
569,alt.atheism
570,talk.politics.guns
571,alt.atheism
572,alt.atheism
573,rec.sport.baseball
574,comp.os.ms-windows.misc
575,rec.sport.baseball
576,alt.atheism
577,sci.electronics
578,alt.atheism
579,alt.atheism
580,rec.sport.baseball
581,talk.politics.guns
582,alt.atheism
583,comp.os.ms-windows.misc
584,comp.os.ms-windows.misc
585,alt.atheism
586,sci.electronics
587,comp.os.ms-windows.misc
588,comp.os.ms-windows.misc
589,talk.politics.guns
590,talk.politics.guns
591,sci.electronics
592,comp.os.ms-windows.misc
593,sci.electronics
594,comp.os.ms-windows.misc
595,sci.electronics
596,alt.atheism
597,sci.electronics
598,alt.atheism
599,alt.atheism
600,comp.os.ms-windows.misc
601,rec.sport.baseball
602,alt.atheism
603,sci.electronics
604,rec.sport.baseball
605,sci.electronics
606,comp.os.ms-windows.misc
607,comp.os.ms-windows.misc
608,talk.politics.guns
609,alt.atheism
610,talk.politics.guns
611,rec.sport.baseball
612,rec.sport.baseball
613,sci.electronics
614,sci.electronics
615,talk.politics.guns
616,comp.os.ms-windows.misc
617,rec.sport.baseball
618,alt.atheism
619,talk.politics.guns
620,talk.politics.guns
621,rec.sport.baseball
622,alt.atheism
623,talk.politics.guns
624,alt.atheism
625,sci.electronics
626,alt.atheism
627,sci.electronics
628,sci.electronics
629,comp.os.ms-windows.misc
630,talk.politics.guns
631,rec.sport.baseball
632,talk.politics.guns
633,comp.os.ms-windows.misc
634,rec.sport.baseball
635,talk.politics.guns
636,sci.electronics
637,talk.politics.guns
638,talk.politics.guns
639,comp.os.ms-windows.misc
640,rec.sport.baseball
641,rec.sport.baseball
642,rec.sport.baseball
643,rec.sport.baseball
644,sci.electronics
645,alt.atheism
646,comp.os.ms-windows.misc
647,sci.electronics
648,sci.electronics
649,sci.electronics
650,sci.electronics
651,alt.atheism
652,sci.electronics
653,alt.atheism
654,rec.sport.baseball
655,sci.electronics
656,sci.electronics
657,comp.os.ms-windows.misc
658,sci.electronics
659,sci.electronics
660,rec.sport.baseball
661,sci.electronics
662,talk.politics.guns
663,sci.electronics
664,rec.sport.baseball
665,rec.sport.baseball
666,rec.sport.baseball
667,rec.sport.baseball
668,comp.os.ms-windows.misc
669,comp.os.ms-windows.misc
670,sci.electronics
671,talk.politics.guns
672,rec.sport.baseball
673,talk.politics.guns
674,rec.sport.baseball
675,sci.electronics
676,rec.sport.baseball
677,comp.os.ms-windows.misc
678,comp.os.ms-windows.misc
679,sci.electronics
680,comp.os.ms-windows.misc
681,sci.electronics
682,comp.os.ms-windows.misc
683,rec.sport.baseball
684,rec.sport.baseball
685,rec.sport.baseball
686,rec.sport.baseball
687,comp.os.ms-windows.misc
688,sci.electronics
689,sci.electronics
690,talk.politics.guns
691,talk.politics.guns
692,rec.sport.baseball
693,comp.os.ms-windows.misc
694,alt.atheism
695,comp.os.ms-windows.misc
696,sci.electronics
697,alt.atheism
698,comp.os.ms-windows.misc
699,rec.sport.baseball
700,sci.electronics
701,talk.politics.guns
702,comp.os.ms-windows.misc
703,comp.os.ms-windows.misc
704,alt.atheism
705,alt.atheism
706,sci.electronics
707,rec.sport.baseball
708,comp.os.ms-windows.misc
709,comp.os.ms-windows.misc
710,rec.sport.baseball
711,talk.politics.guns
712,talk.politics.guns
713,alt.atheism
714,talk.politics.guns
715,comp.os.ms-windows.misc
716,rec.sport.baseball
717,sci.electronics
718,comp.os.ms-windows.misc
719,rec.sport.baseball
720,rec.sport.baseball
721,talk.politics.guns
722,rec.sport.baseball
723,rec.sport.baseball
724,talk.politics.guns
725,rec.sport.baseball
726,alt.atheism
727,rec.sport.baseball
728,sci.electronics
729,sci.electronics
730,comp.os.ms-windows.misc
731,alt.atheism
732,sci.electronics
733,rec.sport.baseball
734,comp.os.ms-windows.misc
735,rec.sport.baseball
736,alt.atheism
737,rec.sport.baseball
738,comp.os.ms-windows.misc
739,rec.sport.baseball
740,sci.electronics
741,talk.politics.guns
742,rec.sport.baseball
743,comp.os.ms-windows.misc
744,alt.atheism
745,rec.sport.baseball
746,comp.os.ms-windows.misc
747,talk.politics.guns
748,rec.sport.baseball
749,alt.atheism
750,talk.politics.guns
751,talk.politics.guns
752,sci.electronics
753,alt.atheism
754,sci.electronics
755,talk.politics.guns
756,comp.os.ms-windows.misc
757,sci.electronics
758,comp.os.ms-windows.misc
759,rec.sport.baseball
760,rec.sport.baseball
761,alt.atheism
762,rec.sport.baseball
763,talk.politics.guns
764,comp.os.ms-windows.misc
765,alt.atheism
766,talk.politics.guns
767,sci.electronics
768,rec.sport.baseball
769,sci.electronics
770,comp.os.ms-windows.misc
771,talk.politics.guns
772,rec.sport.baseball
773,comp.os.ms-windows.misc
774,comp.os.ms-windows.misc
775,comp.os.ms-windows.misc
776,comp.os.ms-windows.misc
777,sci.electronics
778,alt.atheism
779,rec.sport.baseball
780,alt.atheism
781,sci.electronics
782,sci.electronics
783,rec.sport.baseball
784,talk.politics.guns
785,rec.sport.baseball
786,sci.electronics
787,talk.politics.guns
788,sci.electronics
789,talk.politics.guns
790,sci.electronics
791,alt.atheism
792,talk.politics.guns
793,sci.electronics
794,rec.sport.baseball
795,comp.os.ms-windows.misc
796,alt.atheism
797,talk.politics.guns
798,comp.os.ms-windows.misc
799,talk.politics.guns
800,talk.politics.guns
801,rec.sport.baseball
802,talk.politics.guns
803,sci.electronics
804,sci.electronics
805,talk.politics.guns
806,alt.atheism
807,sci.electronics
808,sci.electronics
809,rec.sport.baseball
810,alt.atheism
811,rec.sport.baseball
812,rec.sport.baseball
813,sci.electronics
814,comp.os.ms-windows.misc
815,sci.electronics
816,comp.os.ms-windows.misc
817,sci.electronics
818,alt.atheism
819,comp.os.ms-windows.misc
820,talk.politics.guns
821,talk.politics.guns
822,alt.atheism
823,comp.os.ms-windows.misc
824,comp.os.ms-windows.misc
825,comp.os.ms-windows.misc
826,rec.sport.baseball
827,sci.electronics
828,rec.sport.baseball
829,comp.os.ms-windows.misc
830,comp.os.ms-windows.misc
831,comp.os.ms-windows.misc
832,rec.sport.baseball
833,talk.politics.guns
834,talk.politics.guns
835,comp.os.ms-windows.misc
836,comp.os.ms-windows.misc
837,rec.sport.baseball
838,rec.sport.baseball
839,talk.politics.guns
840,talk.politics.guns
841,talk.politics.guns
842,comp.os.ms-windows.misc
843,sci.electronics
844,alt.atheism
845,alt.atheism
846,rec.sport.baseball
847,comp.os.ms-windows.misc
848,rec.sport.baseball
849,comp.os.ms-windows.misc
850,rec.sport.baseball
851,comp.os.ms-windows.misc
852,alt.atheism
853,talk.politics.guns
854,sci.electronics
855,alt.atheism
856,rec.sport.baseball
857,talk.politics.guns
858,talk.politics.guns
859,talk.politics.guns
860,alt.atheism
861,comp.os.ms-windows.misc
862,alt.atheism
863,talk.politics.guns
864,talk.politics.guns
865,alt.atheism
866,talk.politics.guns
867,talk.politics.guns
868,sci.electronics
869,sci.electronics
870,rec.sport.baseball
871,sci.electronics
872,talk.politics.guns
873,comp.os.ms-windows.misc
874,rec.sport.baseball
875,alt.atheism
876,alt.atheism
877,alt.atheism
878,sci.electronics
879,sci.electronics
880,sci.electronics
881,talk.politics.guns
882,rec.sport.baseball
883,rec.sport.baseball
884,comp.os.ms-windows.misc
885,comp.os.ms-windows.misc
886,comp.os.ms-windows.misc
887,alt.atheism
888,talk.politics.guns
889,comp.os.ms-windows.misc
890,rec.sport.baseball
891,rec.sport.baseball
892,alt.atheism
893,talk.politics.guns
894,talk.politics.guns
895,talk.politics.guns
896,sci.electronics
897,sci.electronics
898,alt.atheism
899,rec.sport.baseball
900,sci.electronics
901,rec.sport.baseball
902,sci.electronics
903,rec.sport.baseball
904,sci.electronics
905,rec.sport.baseball
906,rec.sport.baseball
907,alt.atheism
908,rec.sport.baseball
909,rec.sport.baseball
910,sci.electronics
911,talk.politics.guns
912,rec.sport.baseball
913,comp.os.ms-windows.misc
914,sci.electronics
915,alt.atheism
916,sci.electronics
917,alt.atheism
918,sci.electronics
919,rec.sport.baseball
920,talk.politics.guns
921,comp.os.ms-windows.misc
922,sci.electronics
923,alt.atheism
924,talk.politics.guns
925,talk.politics.guns
926,alt.atheism
927,comp.os.ms-windows.misc
928,rec.sport.baseball
929,rec.sport.baseball
930,alt.atheism
931,comp.os.ms-windows.misc
932,rec.sport.baseball
933,alt.atheism
934,alt.atheism
935,rec.sport.baseball
936,rec.sport.baseball
937,comp.os.ms-windows.misc
938,alt.atheism
939,sci.electronics
940,sci.electronics
941,alt.atheism
942,comp.os.ms-windows.misc
943,rec.sport.baseball
944,rec.sport.baseball
945,alt.atheism
946,talk.politics.guns
947,talk.politics.guns
948,alt.atheism
949,alt.atheism
950,talk.politics.guns
951,comp.os.ms-windows.misc
952,alt.atheism
953,comp.os.ms-windows.misc
954,comp.os.ms-windows.misc
955,comp.os.ms-windows.misc
956,sci.electronics
957,talk.politics.guns
958,talk.politics.guns
959,sci.electronics
960,comp.os.ms-windows.misc
961,comp.os.ms-windows.misc
962,talk.politics.guns
963,comp.os.ms-windows.misc
964,comp.os.ms-windows.misc
965,alt.atheism
966,talk.politics.guns
967,rec.sport.baseball
968,rec.sport.baseball
969,comp.os.ms-windows.misc
970,alt.atheism
971,comp.os.ms-windows.misc
972,comp.os.ms-windows.misc
973,talk.politics.guns
974,comp.os.ms-windows.misc
975,alt.atheism
976,sci.electronics
977,comp.os.ms-windows.misc
978,talk.politics.guns
979,sci.electronics
980,alt.atheism
981,alt.atheism
982,talk.politics.guns
983,comp.os.ms-windows.misc
984,talk.politics.guns
985,comp.os.ms-windows.misc
986,comp.os.ms-windows.misc
987,talk.politics.guns
988,alt.atheism
989,talk.politics.guns
990,rec.sport.baseball
991,alt.atheism
992,sci.electronics
993,rec.sport.baseball
994,comp.os.ms-windows.misc
995,alt.atheism
996,rec.sport.baseball
997,sci.electronics
998,sci.electronics
999,rec.sport.baseball
1000,comp.os.ms-windows.misc
1001,sci.electronics
1002,rec.sport.baseball
1003,rec.sport.baseball
1004,sci.electronics
1005,comp.os.ms-windows.misc
1006,sci.electronics
1007,comp.os.ms-windows.misc
1008,alt.atheism
1009,sci.electronics
1010,alt.atheism
1011,alt.atheism
1012,alt.atheism
1013,rec.sport.baseball
1014,rec.sport.baseball
1015,talk.politics.guns
1016,talk.politics.guns
1017,comp.os.ms-windows.misc
1018,comp.os.ms-windows.misc
1019,sci.electronics
1020,rec.sport.baseball
1021,comp.os.ms-windows.misc
1022,talk.politics.guns
1023,alt.atheism
1024,rec.sport.baseball
1025,comp.os.ms-windows.misc
1026,talk.politics.guns
1027,rec.sport.baseball
1028,alt.atheism
1029,talk.politics.guns
1030,talk.politics.guns
1031,rec.sport.baseball
1032,talk.politics.guns
1033,alt.atheism
1034,sci.electronics
1035,talk.politics.guns
1036,alt.atheism
1037,comp.os.ms-windows.misc
1038,rec.sport.baseball
1039,alt.atheism
1040,comp.os.ms-windows.misc
1041,comp.os.ms-windows.misc
1042,sci.electronics
1043,rec.sport.baseball
1044,rec.sport.baseball
1045,sci.electronics
1046,sci.electronics
1047,alt.atheism
1048,comp.os.ms-windows.misc
1049,alt.atheism
1050,comp.os.ms-windows.misc
1051,talk.politics.guns
1052,alt.atheism
1053,sci.electronics
1054,comp.os.ms-windows.misc
1055,talk.politics.guns
1056,sci.electronics
1057,alt.atheism
1058,sci.electronics
1059,comp.os.ms-windows.misc
1060,comp.os.ms-windows.misc
1061,comp.os.ms-windows.misc
1062,comp.os.ms-windows.misc
1063,comp.os.ms-windows.misc
1064,comp.os.ms-windows.misc
1065,alt.atheism
1066,rec.sport.baseball
1067,comp.os.ms-windows.misc
1068,rec.sport.baseball
1069,talk.politics.guns
1070,rec.sport.baseball
1071,rec.sport.baseball
1072,alt.atheism
1073,rec.sport.baseball
1074,sci.electronics
1075,talk.politics.guns
1076,alt.atheism
1077,comp.os.ms-windows.misc
1078,alt.atheism
1079,talk.politics.guns
1080,talk.politics.guns
1081,sci.electronics
1082,talk.politics.guns
1083,comp.os.ms-windows.misc
1084,alt.atheism
1085,alt.atheism
1086,sci.electronics
1087,comp.os.ms-windows.misc
1088,talk.politics.guns
1089,rec.sport.baseball
1090,sci.electronics
1091,rec.sport.baseball
1092,sci.electronics
1093,sci.electronics
1094,rec.sport.baseball
1095,comp.os.ms-windows.misc
1096,rec.sport.baseball
1097,rec.sport.baseball
1098,comp.os.ms-windows.misc
1099,sci.electronics
1100,rec.sport.baseball
1101,talk.politics.guns
1102,sci.electronics
1103,comp.os.ms-windows.misc
1104,sci.electronics
1105,alt.atheism
1106,alt.atheism
1107,sci.electronics
1108,alt.atheism
1109,talk.politics.guns
1110,rec.sport.baseball
1111,comp.os.ms-windows.misc
1112,comp.os.ms-windows.misc
1113,sci.electronics
1114,rec.sport.baseball
1115,rec.sport.baseball
1116,alt.atheism
1117,comp.os.ms-windows.misc
1118,talk.politics.guns
1119,rec.sport.baseball
1120,comp.os.ms-windows.misc
1121,alt.atheism
1122,talk.politics.guns
1123,comp.os.ms-windows.misc
1124,sci.electronics
1125,comp.os.ms-windows.misc
1126,comp.os.ms-windows.misc
1127,comp.os.ms-windows.misc
1128,rec.sport.baseball
1129,comp.os.ms-windows.misc
1130,rec.sport.baseball
1131,comp.os.ms-windows.misc
1132,rec.sport.baseball
1133,alt.atheism
1134,rec.sport.baseball
1135,rec.sport.baseball
1136,alt.atheism
1137,sci.electronics
1138,talk.politics.guns
1139,alt.atheism
1140,sci.electronics
1141,rec.sport.baseball
1142,alt.atheism
1143,alt.atheism
1144,comp.os.ms-windows.misc
1145,rec.sport.baseball
1146,rec.sport.baseball
1147,talk.politics.guns
1148,sci.electronics
1149,comp.os.ms-windows.misc
1150,rec.sport.baseball
1151,rec.sport.baseball
1152,sci.electronics
1153,alt.atheism
1154,sci.electronics
1155,comp.os.ms-windows.misc
1156,comp.os.ms-windows.misc
1157,alt.atheism
1158,talk.politics.guns
1159,rec.sport.baseball
1160,talk.politics.guns
1161,sci.electronics
1162,rec.sport.baseball
1163,sci.electronics
1164,sci.electronics
1165,talk.politics.guns
1166,sci.electronics
1167,comp.os.ms-windows.misc
1168,sci.electronics
1169,alt.atheism
1170,sci.electronics
1171,rec.sport.baseball
1172,alt.atheism
1173,comp.os.ms-windows.misc
1174,comp.os.ms-windows.misc
1175,sci.electronics
1176,talk.politics.guns
1177,rec.sport.baseball
1178,sci.electronics
1179,rec.sport.baseball
1180,comp.os.ms-windows.misc
1181,talk.politics.guns
1182,alt.atheism
1183,talk.politics.guns
1184,comp.os.ms-windows.misc
1185,talk.politics.guns
1186,comp.os.ms-windows.misc
1187,sci.electronics
1188,comp.os.ms-windows.misc
1189,comp.os.ms-windows.misc
1190,rec.sport.baseball
1191,alt.atheism
1192,talk.politics.guns
1193,comp.os.ms-windows.misc
1194,rec.sport.baseball
1195,comp.os.ms-windows.misc
1196,comp.os.ms-windows.misc
